gene,logFC,logCPM,LR,PValue,FDR
M6PR,0.156670205990385,7.36251101676679,13.0422867449465,0.000304536028892,0.000439056638751
CAPRIN1,0.419662723691062,8.78243507185563,51.7390507453354,6.33893430252432E-13,1.50208032724733E-12
NBR1,-0.362639479988619,7.65679588428205,38.303285222888,6.05606057817407E-10,1.23231193046518E-09
MARCKS,-0.109959622195224,7.81826592635514,2.26224952485995,0.13256137878781,0.152769218779452
MXD1,0.13016075532643,4.85497523039322,2.65643626847259,0.103131566042291,0.120371348986507
MAD2L1,2.17777159352148,4.52021365508364,344.01017828505,8.54161397827844E-77,1.54945501800854E-75
SMAD1,-0.057453790890846,5.51550419048642,0.953400573980844,0.328855218339035,0.359671055792263
SMAD2,-0.279014673014403,6.71644069946561,41.2794862596593,1.31946362027278E-10,2.78378972895913E-10
SMAD3,-0.432437312218891,6.11090809901381,37.7092390715482,8.21147202193456E-10,1.65889111262441E-09
SMAD4,-0.562883723351561,6.3869574798435,124.614296065203,6.18141272694484E-29,2.94591295175646E-28
SMAD5,-0.405433639963225,6.41370647390198,48.7729874246736,2.8737057866657E-12,6.60770422739113E-12
SMAD6,-0.60390554657743,2.31674878199495,52.4560098648349,4.39994453731424E-13,1.05080779336467E-12
SMAD7,-0.081744865875946,5.22615595178282,2.14370194998423,0.143156072175877,0.164444533969559
SMAD9,-1.71580312038259,0.559433729564385,230.807257508546,3.97460978351205E-52,4.07110478031946E-51
MAF,-1.15809380696778,5.2831715780391,281.689703799387,3.21650545215955E-63,4.40288747233568E-62
MAFG,-0.295053971602215,4.98771270947424,23.4034927482091,1.3133985046449E-06,2.21096913413321E-06
MAG,1.52763723378639,0.237255523648713,31.8768273777982,1.64265161331502E-08,3.10535801943394E-08
MAGEA1,7.76194496785403,1.22720057124443,79.9488172674265,3.84235087453952E-19,1.218312360539E-18
MAGEA2,7.44240599629753,1.13986541548071,39.1819737535383,3.86088441225381E-10,7.94969605304798E-10
MAGEA3,7.72712600602198,2.32521175789314,47.7957281059289,4.73021596168505E-12,1.07307092638805E-11
MAGEA4,5.79303399636136,2.23950964759478,33.6425393371012,6.62284057691536E-09,1.27731112033153E-08
MAGEA6,7.02821132997392,2.84325999137204,44.6630519845324,2.34032272221396E-11,5.1316882069983E-11
MAGEA12,8.28252439735002,1.008207465148,70.9449035618202,3.67341399011224E-17,1.0635333311575E-16
MAGOH,0.576380872698437,4.78615601534339,72.3839327759185,1.77150405187004E-17,5.20991505618097E-17
MAK,0.176954134058966,0.751880008909386,1.23400627294973,0.266629325810135,0.295125273079922
MAL,0.524403259060134,0.679484264515059,6.31825454124964,0.011950120265286,0.015230906385187
MAN1A1,-0.689667869584074,6.32510121129753,37.1399592735788,1.09947418211401E-09,2.20501871723995E-09
MAN2A2,-0.828608229801684,5.92060905319094,228.023880428838,1.60808585497898E-51,1.61709808495624E-50
MAN2C1,-0.492309044716889,5.41425137371467,70.3895837886187,4.86762643924131E-17,1.40165430316359E-16
MAN2A1,-0.026669495468425,5.32066082011225,0.062130063785389,0.80316042099741,0.821247384134187
MAN2B1,0.574907292662942,6.98071033150703,77.496166790178,1.329802973082E-18,4.11826901187569E-18
MANBA,0.229774857434413,5.8026423723525,12.5330471111706,0.000399817263916,0.000571611645531
MAOA,-3.2543454032452,5.66186238232696,639.688500511012,3.90558912444969E-141,2.26326610235133E-139
MAOB,-0.759520329421913,6.97723619821647,19.0519234521003,1.2720949058169E-05,2.01374462503519E-05
MAP1A,-0.74022578597182,4.9937164038452,74.177578559073,7.13966352409778E-18,2.13516082057004E-17
MAP1B,-1.20542002656489,6.27367274096534,155.622709496509,1.02356248945978E-35,6.2398346932151E-35
MAP2,-0.614249751643481,4.21618969623797,18.4256390132257,1.76664877459899E-05,2.76750817293601E-05
MAP4,-0.526685780145717,8.34516058073793,181.222243183412,2.62156073375154E-41,1.93377434411895E-40
MAP6,-0.56302188817159,2.48152544872529,21.3211916296925,3.88413904550073E-06,6.36025099556266E-06
MAPT,0.890135722908247,7.07802998699015,23.6328034840483,1.16583081114062E-06,1.96923196895965E-06
MARK1,-1.06182050818074,3.34507965422268,79.2430741442947,5.49195492750884E-19,1.72519900306663E-18
MARK3,0.069350023709429,5.96446164331697,3.50621260210028,0.061139072856782,0.072913533957083
MARS,0.682625915621454,6.69697642258267,212.368497118576,4.17965397246915E-48,3.81185466086853E-47
MAT1A,1.65700737543946,1.60274789573978,39.6625977239821,3.01851320927416E-10,6.24371072579446E-10
MAT2A,0.032066320098187,7.90000370604589,0.510424347933622,0.474955216796761,0.506045789365729
MATK,0.272755086437827,2.13099449982898,2.74720640070109,0.097424513679537,0.113996172393883
MATN2,-2.58150895850558,5.78063464268139,511.540962364305,2.9305312669155E-113,1.07763955946105E-111
MATN3,2.91028348900059,4.79481589134677,252.400319966948,7.78319795569022E-57,9.12717851607043E-56
MAX,0.148692675805796,6.23759407963646,12.1338547467496,0.000495146665181,0.000702641189571
MAZ,1.42582987480099,8.12304604632959,478.802397260091,3.89349859238567E-106,1.22591700922621E-104
MB,-2.03077614074395,5.20462253568389,264.63036555534,1.6797341705711E-59,2.10752156717063E-58
MBD1,-0.142211215318452,5.65824568664522,11.6131283345096,0.000654879075822,0.000921234917939
MBNL1,-0.955494469933058,7.24571855571494,340.410396825184,5.19390057111737E-76,9.28604576298332E-75
MBP,-0.766422911659051,5.21217107147432,76.485299764815,2.21858330677342E-18,6.7972353811513E-18
MC1R,1.53305220936235,2.75519951402093,205.02806123711,1.66979286762503E-46,1.46025984600937E-45
MCAM,-2.09488261952858,7.24115600880769,943.432109637244,3.55177937338311E-207,4.76546398268421E-205
MCC,-0.805931660058245,5.38157666182058,78.4757424779762,8.09866404772969E-19,2.52752312788848E-18
CHST6,2.07111215595358,1.71924325715788,122.002792085129,2.3051327031691E-28,1.0755119470018E-27
MCL1,-0.379031419798493,9.01320091323401,50.0482417818907,1.50012147185243E-12,3.49192076903692E-12
MCM2,1.75102272983342,6.14463263166481,281.503134464429,3.53215841506942E-63,4.83052665524599E-62
MCM3,0.840406267225363,7.16812333466022,145.133900356813,2.00764582599542E-33,1.14911104098962E-32
MCM4,1.66746672406395,6.88861270070031,223.333923507157,1.69509529312553E-50,1.64892581322786E-49
MCM5,0.681142959385363,5.81964569307014,76.8231382589202,1.86974116668464E-18,5.74856630789312E-18
MCM6,0.984475110174757,6.19980752905086,157.553673559157,3.8740589204875E-36,2.39602821855566E-35
MCM7,0.731778390910541,7.06106404921515,78.5025704640802,7.98942123440773E-19,2.49499791243519E-18
CD46,0.361346055336496,8.62888334944374,25.0390301560094,5.61814739341652E-07,9.66178627368964E-07
MDFI,0.397211936061149,5.16330845199208,5.93399484066731,0.014851536996764,0.018768259693916
DNAJB9,-0.085113869768428,5.46936837821493,1.93591441867488,0.164112827630934,0.187160758243932
MDH1,-0.502234151037796,7.17725759118788,117.893075741895,1.82991543620311E-27,8.248465675355E-27
MDH2,0.507286126274504,7.70008873572457,88.1324519077625,6.12150419426538E-21,2.09243887916443E-20
MDK,1.33046190264584,7.59646620316963,103.030971969464,3.29949426826834E-24,1.29895236947715E-23
MDM2,0.361274477567421,7.01287039826337,16.8037964510831,4.14502942970958E-05,6.3288828477204E-05
MDM4,0.186993122879803,5.86496971031513,7.93447867768077,0.004850159872527,0.006393470612635
ME1,-1.54684984401535,4.65714566058535,155.308648651824,1.19879522293418E-35,7.28423388623369E-35
ME2,0.36996890600945,5.32780410703153,23.8289440311212,1.05287295530407E-06,1.78267814044379E-06
MEA1,0.679453753651217,6.1158889259869,133.223440770173,8.07878911759501E-31,4.17189342331285E-30
MECP2,-0.430209689486679,6.30255121829752,83.25423246881,7.21508776087165E-20,2.36059538714107E-19
MEF2A,-0.563637678736503,6.21673193505403,80.5063352889276,2.89774377445269E-19,9.24311373590146E-19
LOC729991-MEF2B,0.143662547069511,1.44325743257802,2.33331460335603,0.126631981245836,0.146343609582853
MEF2C,-1.24770012765468,5.09643848485378,298.679295976591,6.39014004410747E-67,9.56465886199925E-66
MEF2D,0.155623695507842,6.7031438200997,8.09329374354525,0.00444293452705,0.005873823693862
MEIS1,-1.01990792353221,3.31942336094034,152.577940807925,4.73711719538262E-35,2.83446711092139E-34
MEIS2,-1.70572344025566,3.09444130490826,346.115329317533,2.97231614446223E-77,5.45828660166166E-76
MAP3K1,-0.042396039866737,6.75036372601613,0.1861621809187,0.66613018284361,0.69210805170154
MAP3K3,-0.692453851878393,5.50886936918154,180.616488193689,3.55481642644029E-41,2.60540753144563E-40
MAP3K4,-0.390494967238412,5.2168217191347,60.4100406363107,7.70191034003582E-15,2.00147532183133E-14
MAP3K5,-1.01246516575218,4.70289793927829,159.615228979935,1.37314621211836E-36,8.64043188066751E-36
RAB8A,0.827921302499182,6.67432154770659,320.764609620371,9.87082205933461E-72,1.6136789564179E-70
MEN1,0.730414094237089,5.76347983664687,185.440862231598,3.14452141144391E-42,2.3832751847651E-41
MEOX1,-2.59094387967595,3.05528878504514,380.065845864785,1.20399745341903E-84,2.50085551935419E-83
MEOX2,-2.72267262751261,2.87506970360293,545.06179835576,1.4936827641912E-120,6.07798289811463E-119
MEST,-1.60839732258329,6.09114608142934,249.913477506902,2.71207925130377E-56,3.1262381029154E-55
MET,-1.59388872293603,5.2884300771257,156.982458765141,5.16396055381796E-36,3.18059820215099E-35
METTL1,0.81586395351718,4.47553815689246,146.283246207101,1.12569231538086E-33,6.48045444645039E-33
MFAP1,0.106906446759222,5.58313566118407,5.29945204234491,0.02133213415443,0.026594632007528
MFAP2,2.44879278931147,5.77799685789427,309.816790015731,2.39406419218613E-69,3.75313663307663E-68
MFAP3,-0.084427355498986,5.91176445345681,1.99799790384759,0.157507134418407,0.180082431513384
MFAP4,-2.39939765255272,6.39396191781248,398.465612507739,1.18837390119357E-88,2.69382838820029E-87
MFGE8,-0.893008960399386,7.66491857384786,51.447806066064,7.35261040965567E-13,1.73592940442298E-12
MFI2,0.122299818345397,4.38990928781183,0.49469450693141,0.481840632479487,0.512868248964908
MFNG,-0.993947539520637,3.5866101365445,130.443930394992,3.27657943036243E-30,1.64691520271305E-29
MGAT1,-0.124536206962056,7.26656717840773,6.74127559761882,0.009420724020942,0.012132725946376
SCGB2A1,0.965615811282937,4.924780714538,9.24353091106559,0.002363288163441,0.003185199150961
MGAT2,0.302370771316646,5.4153200595426,48.914722590303,2.67336513883889E-12,6.15464940682139E-12
MGAT3,-1.36491519164532,2.99032881952022,113.86056882203,1.39801257958053E-26,6.09502381372741E-26
MGAT5,-0.296470413623391,3.78131551699282,6.38500000222643,0.011508876114922,0.014692413164712
SCGB2A2,1.46793834359813,10.2354068831325,16.7910969027812,4.17286232128608E-05,6.36942078004648E-05
CTAGE5,0.340282419903791,5.76005672119684,30.4209579116839,3.47750723040956E-08,6.46089261258602E-08
KITLG,0.536498317142364,6.45808294892988,15.9375290146531,6.54676830600229E-05,9.88152633843034E-05
MGMT,0.266427022297382,4.50624823285821,9.69124487885438,0.001851480613442,0.002514279271997
MGP,-0.849697543505292,11.2020885691621,33.3312341599153,7.77242171851282E-09,1.49476596918661E-08
MGST1,-1.11205870511373,7.66502650618323,107.670520499476,3.17388563114914E-25,1.30468337578538E-24
MGST2,-0.079168508911277,5.2178637587998,1.48528879054152,0.222948871773591,0.249689994534824
MGST3,-0.085701169012883,6.74175430987023,1.56874068029242,0.210389991733002,0.2363891472561
CIITA,0.350789941168815,4.16298178723367,7.62471046378641,0.005757391198602,0.007540658439959
CD99,0.117187509817778,7.13186734620193,1.80524008256793,0.179080283211193,0.20329618552209
MICB,1.30545284785549,3.35722026428421,107.628850442843,3.24132346123169E-25,1.33130254572872E-24
MID1,-1.49827966393389,4.13748819503692,152.55421553093,4.79401454137706E-35,2.86620869388713E-34
MIF,1.82284896870512,8.10666649236675,227.991235056016,1.63466554189775E-51,1.64271753815676E-50
CXCL9,3.09853945638582,6.84918372416525,152.287799609559,5.48182990286413E-35,3.27218006987397E-34
MIPEP,0.444979212084441,4.9509194400202,35.1153856322846,3.1073596697195E-09,6.09882809187303E-09
MITF,-1.15257317535326,4.12652742476773,204.277626329753,2.43447951472351E-46,2.1140934934564E-45
ATXN3,-0.442767478187517,4.56954834937772,96.4914536839233,8.96298953473426E-23,3.32965335846339E-22
MKI67,2.97081077847728,6.79566822980412,381.714467794846,5.26861965947558E-85,1.09742031592405E-83
MKLN1,-0.525003533785454,6.43942954060307,115.663864505128,5.63086678958395E-27,2.48770391863761E-26
MLF1,0.442963320127319,4.84434435647646,24.9282721233615,5.95033745513873E-07,1.02248039367003E-06
MLH1,0.15294420774631,5.43231613854696,10.6575149904547,0.001096245787945,0.001513945522985
MAP3K9,0.281827833657377,2.70044421015703,8.28504137382492,0.003997299387755,0.005303499312413
MAP3K10,0.690788550837223,3.57622924783567,71.4177143097302,2.89065256750848E-17,8.41816360733357E-17
MAP3K11,0.215140189303044,6.37766623238662,14.2433357207115,0.000160628591216,0.000236084240499
MLL,-0.859906060468957,6.66903992198469,189.996850316164,3.18433353601833E-43,2.50524455107877E-42
MLLT1,0.276743108499681,6.53292216744126,38.3011153207551,6.06279842699251E-10,1.23351443952458E-09
AFF1,-0.659016950455742,6.7554000820843,101.026260438636,9.0771998851865E-24,3.50678956913314E-23
MLLT3,-0.089863184022371,4.38694602275189,0.864695002060216,0.352428155290377,0.383537633667489
MLLT4,-0.347162694759228,7.2010052145217,17.8536530655765,2.38560862075774E-05,3.70800902168223E-05
MLLT6,-0.172599452103284,7.70177576054172,4.89155464226951,0.026988373514688,0.033253731013009
FOXO4,-0.993804584526039,4.85118456428095,265.79884121417,9.34457750845321E-60,1.18039688577942E-58
NR3C2,-2.23515333918222,3.40981597050491,516.745140427267,2.16114510435724E-114,8.08691810029958E-113
MME,-3.33535259570703,5.93952519064392,851.493061914302,3.44327627850341E-187,3.51237764491448E-185
MMP1,6.68146452433326,5.14897630033746,287.575996030914,1.67776975694167E-64,2.36843838769027E-63
MMP2,-0.097800366170352,9.05401642747019,0.786176361365051,0.375258819821889,0.406275778104638
MMP3,2.26543632111837,3.99837607603081,113.081340548469,2.07102029221161E-26,8.9661933755545E-26
MMP7,-0.115524501376978,6.74399013587831,0.291562135688991,0.589221211771237,0.618020389246357
MMP9,3.19942989264341,7.41034002789022,149.625856354337,2.09285571289443E-34,1.22857312306412E-33
MMP10,3.0580543423448,2.47087781429123,103.888150124071,2.14065957428138E-24,8.48346009573514E-24
MMP11,6.24651566024441,8.7670543063553,769.730380644197,2.05768986444377E-169,1.79211550591585E-167
MMP12,2.4516479258672,2.75667252122497,63.3961040907775,1.69052032445802E-15,4.52903745136776E-15
MMP13,6.1995902734713,5.01381412820567,343.34597749128,1.19175385963499E-76,2.15659662594701E-75
MMP14,1.28407748270287,8.8940700772111,144.393954583962,2.9137975986608E-33,1.65757019239325E-32
MMP15,0.509782148807125,5.41747951539384,22.038577323066,2.67225211107172E-06,4.41805624891109E-06
MMP16,0.087476496424213,2.98610279406566,0.340766669432014,0.559387019762417,0.58834398907639
MMP17,1.03950642655169,2.8287330919669,49.1685458817169,2.34887076621015E-12,5.42352439087872E-12
MMP19,-0.881369486072869,4.59391847987228,165.566463498944,6.87968455894293E-38,4.51163109362999E-37
ALDH6A1,-0.9109087172301,4.65072727529336,114.572920701141,9.76099871439567E-27,4.27812106690685E-26
MN1,-0.293369988131469,3.88981407163846,6.72793799839951,0.009491425975284,0.012221667564405
MNAT1,0.134402374047186,3.91518709265965,5.57363802055306,0.018232840469887,0.022882084192975
MNDA,0.443192734703958,3.60196741669782,17.7896407139565,2.46722912465557E-05,3.8315373674135E-05
MNT,0.010776691227341,4.93511835170695,0.053749128651134,0.816663388310682,0.83390934810497
MOCS1,-2.05431333110901,4.5754894268497,970.209663077525,5.36672447996318E-213,7.99266276800917E-211
MOCS2,-0.082532733167737,5.30241486081104,1.79500139606807,0.180317978340388,0.204592080711823
MOV10,0.692263210125695,5.97108467429025,134.289944021687,4.72119111922976E-31,2.45762668083498E-30
CD200,-1.31676828781877,3.94041634457783,304.79428380666,2.97362015059067E-68,4.58448497958042E-67
MPG,0.865152209684064,5.57613749336961,117.232935129661,2.55257287813295E-27,1.14229170294574E-26
MPI,0.007636395168858,5.14413179811564,0.022966042336748,0.879545411656256,0.891639086229434
MPP1,-0.461471857830673,4.44825857996108,41.4110685420319,1.23356941582174E-10,2.60885392073746E-10
MPP2,0.46775450287464,3.78317646198026,9.66206118424816,0.00188112442327,0.002553603685695
MPP3,0.519745793588127,2.69922426410517,23.8124868366062,1.06191334534637E-06,1.79737191183584E-06
MPST,0.094461178898097,5.24116787519165,1.30062237567267,0.254099570828573,0.282095036030558
MPV17,0.341257222062166,5.46941968587491,50.3430629038289,1.29085605209007E-12,3.01422376666312E-12
MPZ,0.158857393576743,2.36214389742208,0.422657795004625,0.515613826754361,0.546084249882855
MRC1,-1.81473088198493,4.0450529699537,169.862719773053,7.92774965983936E-39,5.37160944877105E-38
MRE11A,-0.338368009767317,4.76253400851063,28.4621739948379,9.55470744760429E-08,1.72922904383486E-07
ABCC1,0.325935335499977,6.18350235776663,26.2449317720173,3.00743062186615E-07,5.2607075700555E-07
MYO1B,0.008023951268287,6.91092194139318,0.010112805106473,0.919897811014521,0.928816142334866
CITED1,-1.80558686131115,2.69386007914011,89.919902750567,2.47999617804105E-21,8.63159221303233E-21
MSH2,0.486357462022892,5.76288360463196,48.2409012205417,3.76943222375451E-12,8.60091222742086E-12
MSH3,-0.234004564036245,4.79296292430842,17.2304644541609,3.31084409463855E-05,5.09016218658532E-05
MSI1,1.0587030471122,2.49635627285219,26.4505400099188,2.70372883772156E-07,4.74394834827841E-07
MSMB,4.32425889390204,4.51656638748954,92.701518552067,6.08069015797337E-22,2.16959918406787E-21
MSN,-0.431154987738754,8.63921193484341,31.2998329978866,2.21098659988138E-08,4.1555052286766E-08
MSR1,0.869903524589584,5.60060106685317,63.4821608573409,1.61825691123241E-15,4.33777900989637E-15
MSRA,-1.03934940622121,2.94709760766104,213.69417074114,2.14750936675641E-48,1.97060117061634E-47
MST1,0.301911651784566,2.22020041573168,4.87495972678244,0.027249076737736,0.033552749057883
MST1R,1.3901014902726,4.36148111791487,130.117099178872,3.86302830472714E-30,1.93450169947214E-29
MSX1,-0.943081879914694,2.09055727812066,100.861917832856,9.86246078800868E-24,3.80719617718541E-23
MSX2,0.164682819399958,3.88687189649396,1.25036524340317,0.263482729242094,0.291946156283201
MT1A,-0.391458046638369,0.819005229944263,3.25818734167092,0.071067645338596,0.084315338327707
MT1E,-0.572704106304435,5.23339708544481,18.6401037442336,1.57864566563255E-05,2.48134774651879E-05
MT1F,0.087556668171154,2.79876787175408,0.655566082422638,0.418129660952989,0.449487876466931
MT1G,1.11065260829688,3.32950936681316,26.5683532947228,2.5437661860852E-07,4.46854326602582E-07
MT1M,-2.079328925945,1.4219342471693,248.550779974787,5.37509714040852E-56,6.14833500092965E-55
MT1L,-1.17651137920743,1.06655994424517,69.429077012451,7.92122444443896E-17,2.26171003932188E-16
MT1X,-1.64374421116204,5.40562799636696,215.635601167186,8.09865311414142E-49,7.53361903990682E-48
MT2A,-0.104655121721795,7.18555332446715,0.903295041114006,0.341899723353172,0.372768023670211
MTAP,-0.07898828992214,5.24708768586027,1.1859226932836,0.276153542844081,0.304942145293756
MTCP1,0.176463541520584,0.66949775306978,4.93350493440175,0.026340839838813,0.032490817270121
MTF1,-0.318106648854501,5.04297398539318,32.3868189071368,1.26340547015565E-08,2.40366602798009E-08
NUDT1,1.10958041503639,3.8061596098067,148.115172436504,4.47666943632728E-34,2.60027448967325E-33
MTHFD1,-0.389443816215839,6.54131513999583,54.5258163910037,1.53419061961031E-13,3.74814647274545E-13
MTHFR,0.107069911395318,5.28199466455167,1.83803176875335,0.175181811279197,0.199052621910513
MTIF2,0.196100813374977,5.48122968827019,18.7674467005386,1.47666237928055E-05,2.32497439630249E-05
MTM1,-0.213771549525989,4.32346186417606,13.1322437913086,0.000290256953073,0.000418997460707
MYO1F,0.469558457486032,4.38052923815285,21.5864714953591,3.38229167700509E-06,5.55742166213998E-06
MTR,-0.227762662053535,6.1844129375288,15.8780784227911,6.75567080642791E-05,0.000101871966023
MTRR,0.137932212285581,5.30236545758447,3.99733992096435,0.045572133745107,0.054978192617731
MTX1,1.01329437145911,5.57201391082931,234.577605396101,5.98528624574135E-53,6.26855612220998E-52
MUC1,2.44477269786588,9.19581089836022,173.438453625635,1.31285501164384E-39,9.14515888138994E-39
MUC2,9.0848483823605,5.5193074554652,103.240484008884,2.96837979043475E-24,1.17014505608642E-23
MUC4,0.19409209046253,1.78940983358778,0.523764991743292,0.469240047543795,0.50042191393267
MUC6,1.5363373472108,5.9582473781678,15.715598164383,7.36146025995863E-05,0.000110820001669
MUC7,-1.6481916005015,0.631227400961648,15.5126005507007,8.19571082137498E-05,0.000122906778031
TRIM37,0.723643214866668,5.82317156666954,73.6385262569829,9.38155934563126E-18,2.79327395710688E-17
MUT,-0.129826757112423,5.69473508328163,4.95140361002905,0.026069495016864,0.03217210716657
MUTYH,0.415525715305712,3.19069207844826,30.5111086087275,3.31960239407114E-08,6.17522338932069E-08
MVD,0.554986253313686,4.62748863572328,27.1984333747282,1.83607392056815E-07,3.25997244861963E-07
MVK,0.301666362433553,4.41090273512815,18.0109850359718,2.19633908276476E-05,3.42119840598426E-05
MX1,1.70742064193226,7.76324332785793,95.564341026344,1.43162008923102E-22,5.2644735775105E-22
MX2,0.558407219779181,5.04895474521405,23.7353253294082,1.10534953566719E-06,1.8691916242411E-06
MXI1,-0.99975771880403,5.73515839982758,207.209948545302,5.57949542351202E-47,4.93147924880502E-46
MYB,0.922285504511546,6.6079088095275,40.2869203001183,2.19272089978816E-10,4.57369640903992E-10
MYBL1,2.1454187700491,4.30419965873795,145.563366936789,1.61732218507391E-33,9.28199587757447E-33
MYBPC1,-2.41793260220308,6.13732068653733,79.9369723133325,3.86545423351025E-19,1.22511619279992E-18
MYBL2,3.83691269906785,5.87163065600315,361.343812216125,1.4354041902019E-80,2.7762954032048E-79
MYBPC2,-4.88655475162382,1.04213323585511,479.56348160621,2.65906642677184E-106,8.40795675030001E-105
MYC,-1.00923924284335,6.98519907176524,102.262735737732,4.86253483890814E-24,1.89973062318622E-23
MYCL1,0.78983416583433,3.59286037292353,32.2707735633264,1.34115521557485E-08,2.54670720713454E-08
MYCN,1.6563769051413,1.63397790691594,62.4561163230298,2.72448357984603E-15,7.22631058853908E-15
MYD88,0.550409656238402,6.26286906734292,106.067452913406,7.1267581639744E-25,2.89206564948422E-24
GADD45B,-0.258856716864602,6.02715788195116,8.38807186142162,0.003776913482725,0.005018698474146
MYH1,-4.39029963293802,1.59324308635756,263.813226935741,2.53131690431723E-59,3.16265961879165E-58
MYH2,-7.56035096858971,4.85958730929883,505.053314941551,7.55930542140422E-112,2.70626768367724E-110
MYH3,-1.40867555623621,0.569721137081901,175.428315309867,4.82696626053148E-40,3.40863008620651E-39
MYH7,-6.65649495871806,4.60990662611838,226.943092789298,2.76708238685682E-51,2.76022491543595E-50
MYH9,-0.134835655023333,10.5380339577964,5.79528304002793,0.016069227690986,0.020252095117362
MYH10,-0.680871919891883,6.72233832745078,107.968713502235,2.73054654790073E-25,1.12679494978902E-24
MYH11,-3.25632172956595,7.2317403022203,657.732074984465,4.65106472061952E-145,2.8982555181668E-143
MYL1,-6.50696796938738,2.48005477516198,105.65532225409,8.77435441214743E-25,3.54617259864618E-24
MYL2,-6.83376625041528,3.07470606796667,345.352112194146,4.35814944210504E-77,7.95415681878313E-76
MYL3,-5.8410223990253,0.466092615984099,1512.54206361358,0,0
MYL5,0.117247411305448,3.05134755935074,1.5534743167766,0.212623269679001,0.238772308500178
MYL6,-0.021980479485041,9.65051711188503,0.16249967110366,0.686865480434733,0.71226066008317
MYLK,-2.30331631259281,7.47120300245765,634.6520723325,4.86456611815906E-140,2.76519019838713E-138
MYO1C,-0.782974378254418,8.19758564870926,210.728069495802,9.52846532025009E-48,8.61088798631581E-47
MYO1D,0.536625962552116,7.08842189935146,58.4674474688345,2.06682533040365E-14,5.26715086339862E-14
MYO1E,0.006161270705271,5.80515619372802,0.008058732893232,0.928469634378829,0.936455252932677
MYO5A,-0.253270337236972,5.74083545040632,13.5457198046574,0.000232821767873,0.000338416415082
MYO5B,0.583779734573841,6.78378599765688,38.3179845435641,6.01061412213079E-10,1.22339860763829E-09
MYO6,0.668221849297429,7.91073074461728,61.2505938518925,5.02534014701484E-15,1.31874885103004E-14
MYO7A,-0.164761818832918,3.1690084416319,1.30512777649847,0.253278696301526,0.281246616762498
MYO9A,-1.05891086387888,4.7880922445445,136.278561943068,1.73413218415673E-31,9.15830873001638E-31
MYO9B,0.323678017507958,6.72678723910581,36.3968232845796,1.60965358587858E-09,3.2078911888786E-09
MYO10,0.509479566701273,6.38162400929331,21.5482922225613,3.4502979206626E-06,5.66291458369277E-06
MYOC,-3.57328334506631,2.41053565881638,144.258010579588,3.12019000757946E-33,1.77159701802824E-32
PPP1R12A,-0.576066553977547,6.24616635426239,111.548131972204,4.48776502003165E-26,1.91672740015289E-25
PPP1R12B,-2.14883349497891,6.08931473970008,1150.70804604782,3.14777402943176E-252,7.10299979095867E-250
MYT1,4.78744265523353,1.89135146130961,164.648350049699,1.09176111028269E-37,7.12203163181782E-37
NAB1,-0.937215329741165,5.59700477000022,216.224578527158,6.02463935212162E-49,5.6253889574387E-48
NAB2,0.204679139733115,5.18790048261723,8.19356364128089,0.00420392642293,0.005569211547473
NACA,-0.335900153909543,9.60821848371346,60.3376948459718,7.99025008332588E-15,2.07568104815929E-14
NAGA,0.461360891575617,5.94371764721338,106.77999631143,4.97436248258865E-25,2.03078893786164E-24
NAGLU,-0.005847715444153,5.39713892582548,0.008012501233679,0.928674559628367,0.936535090502795
HNRNPM,0.376722343915904,7.89170926653463,91.5472726894284,1.08957919567631E-21,3.84802062158106E-21
NAIP,0.084226125265459,2.23883528624475,0.647554107245014,0.420988509701914,0.452365214645787
NAP1L1,-0.129910088282614,8.62701188381651,7.17136684570892,0.007407631310653,0.009621651239278
NAP1L2,-1.65492533708864,1.8019929125582,166.217789576297,4.95783742945242E-38,3.26712711667411E-37
NAP1L3,-0.744808273551538,2.05256133895124,63.1921637384166,1.8749280783058E-15,5.01406066981654E-15
NAP1L4,0.351415391962152,7.28071461309296,67.682391028457,1.92071283134406E-16,5.39822158845199E-16
NARS,0.295396757326342,7.55914332295098,32.2767033317473,1.33706854085296E-08,2.53958332048006E-08
NASP,0.412870316119681,6.79630828549901,36.3712697491981,1.6308964645242E-09,3.24848750115808E-09
CEACAM6,4.20379432189709,7.83658251307701,133.548795108801,6.85763664862499E-31,3.55113986814924E-30
NBL1,0.386276964547486,7.70853144190753,12.776067298126,0.000351082246774,0.00050416236633
NUBP1,0.461377992883359,4.72370969174613,71.0522762938949,3.47883992693801E-17,1.00876875062087E-16
NBN,0.367727166350006,6.86086662998039,29.5092957945126,5.56491562745771E-08,1.02117161704938E-07
NCAM1,-1.57059450405456,2.85693588259733,100.075435693971,1.46701756464294E-23,5.6194168184741E-23
NCAM2,1.50479246509149,4.14656724425946,49.0702135290301,2.46962096546557E-12,5.6935085199193E-12
NCBP1,0.480801461534483,5.90131959939413,83.5574744915136,6.18901940845372E-20,2.032482162075E-19
NCF2,0.272937582558059,4.11906111524598,6.90264498541546,0.008606832183365,0.011112401535054
NCF4,-0.154038977638158,3.12169398500589,2.52748352953995,0.111878511806253,0.130050474268695
NCK1,-0.337957612177109,5.01080494296851,35.8913835739122,2.0862930558413E-09,4.12796100446983E-09
NCL,0.270351430955632,9.44879189145615,40.798367400711,1.6877403121876E-10,3.54121111149759E-10
NDN,-1.81416254249015,4.24947949182881,485.754795167394,1.19544185635535E-107,3.93887512537615E-106
